#
20240112180120,3612.98334,S,14452.10387,E,32.137,114.1
20240112180121,3612.99228,S,14452.10384,E,32.120,114.0
20240112180122,3613.00110,S,14452.10395,E,31.535,113.9
20240112180123,3613.01003,S,14452.10395,E,31.986,114.1
20240112180124,3613.01895,S,14452.10395,E,32.057,113.8
20240112180125,3613.02789,S,14452.10398,E,32.083,113.8
20240112180126,3613.03688,S,14452.10401,E,32.355,114.0
20240112180127,3613.04656,S,14452.10415,E,35.048,113.7
20240112180128,3613.05564,S,14452.10430,E,32.923,112.3
20240112180129,3613.06457,S,14452.10436,E,32.171,111.7
20240112180130,3613.07358,S,14452.10437,E,32.321,111.6
20240112180131,3613.08269,S,14452.10437,E,32.803,111.5
20240112180132,3613.09185,S,14452.10441,E,32.914,111.4
20240112180133,3613.10086,S,14452.10454,E,32.464,111.6
20240112180134,3613.10998,S,14452.10459,E,32.505,112.5
20240112180135,3613.11892,S,14452.10464,E,32.063,113.0
20240112180136,3613.12781,S,14452.10461,E,32.203,113.4
20240112180137,3613.13682,S,14452.10448,E,32.215,113.5
20240112180138,3613.14588,S,14452.10439,E,32.634,113.7
20240112180139,3613.15494,S,14452.10436,E,32.661,113.7
20240112180140,3613.16401,S,14452.10437,E,32.839,113.6
20240112180141,3613.17306,S,14452.10440,E,32.782,113.6
20240112180142,3613.18214,S,14452.10449,E,32.699,113.6
20240112180143,3613.19125,S,14452.10458,E,32.878,113.8
20240112180144,3613.20039,S,14452.10461,E,32.935,113.9
20240112180145,3613.20956,S,14452.10470,E,33.093,113.9
20240112180146,3613.21876,S,14452.10478,E,33.149,114.1
20240112180147,3613.22793,S,14452.10490,E,32.940,114.3
20240112180148,3613.23717,S,14452.10494,E,33.320,114.4
20240112180149,3613.24643,S,14452.10501,E,33.428,114.5
20240112180150,3613.25581,S,14452.10501,E,33.794,114.6
20240112180151,3613.26513,S,14452.10505,E,33.560,114.7
20240112180152,3613.27446,S,14452.10508,E,33.662,114.9
20240112180153,3613.28379,S,14452.10512,E,33.740,115.0
20240112180154,3613.29319,S,14452.10511,E,33.953,115.1
20240112180155,3613.30260,S,14452.10509,E,33.926,115.2
20240112180156,3613.31204,S,14452.10507,E,34.011,115.2
20240112180157,3613.32149,S,14452.10509,E,33.954,115.3
20240112180158,3613.33101,S,14452.10509,E,34.295,115.2
20240112180159,3613.34049,S,14452.10516,E,34.171,115.2
20240112180200,3613.35006,S,14452.10520,E,34.450,115.2
20240112180201,3613.35961,S,14452.10521,E,34.308,115.0
20240112180202,3613.36911,S,14452.10521,E,34.207,114.8
20240112180203,3613.37859,S,14452.10521,E,34.116,114.7
20240112180204,3613.38811,S,14452.10521,E,34.284,114.5
20240112180205,3613.39760,S,14452.10519,E,34.128,114.4
20240112180206,3613.40711,S,14452.10513,E,34.307,114.2
20240112180207,3613.41666,S,14452.10498,E,34.496,114.0
20240112180208,3613.42608,S,14452.10498,E,33.919,113.8
20240112180209,3613.43544,S,14452.10507,E,33.732,113.9
20240112180210,3613.44482,S,14452.10513,E,33.930,114.0
20240112180211,3613.45415,S,14452.10518,E,33.586,113.9
20240112180212,3613.46343,S,14452.10522,E,33.307,114.0
20240112180213,3613.47256,S,14452.10530,E,33.004,114.3
20240112180214,3613.48164,S,14452.10537,E,32.815,114.2
20240112180215,3613.49073,S,14452.10539,E,32.658,114.1
20240112180216,3613.49972,S,14452.10538,E,32.324,114.2
20240112180217,3613.50856,S,14452.10548,E,31.909,114.3
20240112180218,3613.51737,S,14452.10562,E,31.822,114.2
20240112180219,3613.52612,S,14452.10570,E,31.590,114.2
20240112180220,3613.53489,S,14452.10570,E,31.600,114.2
20240112180221,3613.54362,S,14452.10573,E,31.413,114.1
20240112180222,3613.55232,S,14452.10583,E,31.258,114.1
20240112180223,3613.56104,S,14452.10585,E,31.490,114.2
20240112180224,3613.56978,S,14452.10580,E,31.359,114.2
20240112180225,3613.57846,S,14452.10572,E,31.213,114.2
20240112180226,3613.58702,S,14452.10564,E,31.019,114.2
20240112180227,3613.59559,S,14452.10560,E,30.974,114.0
20240112180228,3613.60424,S,14452.10550,E,31.176,113.9
20240112180229,3613.61286,S,14452.10545,E,31.065,113.9
20240112180230,3613.62151,S,14452.10545,E,31.163,113.8
20240112180231,3613.63017,S,14452.10548,E,31.200,113.8
20240112180232,3613.63882,S,14452.10553,E,31.219,113.9
20240112180233,3613.64733,S,14452.10562,E,30.788,114.0
20240112180234,3613.65590,S,14452.10557,E,30.882,114.0
20240112180235,3613.66445,S,14452.10561,E,30.877,113.9
20240112180236,3613.67298,S,14452.10568,E,30.703,114.0
20240112180237,3613.68147,S,14452.10577,E,30.522,114.2
20240112180238,3613.68983,S,14452.10587,E,30.093,114.3
20240112180239,3613.69825,S,14452.10585,E,29.930,114.4
20240112180240,3613.70669,S,14452.10577,E,30.152,114.3
20240112180241,3613.71515,S,14452.10561,E,30.234,114.1
20240112180242,3613.72357,S,14452.10549,E,30.070,113.8
20240112180243,3613.73203,S,14452.10539,E,30.215,113.6
20240112180244,3613.74039,S,14452.10534,E,29.914,113.5
20240112180245,3613.74872,S,14452.10525,E,29.804,113.5
20240112180246,3613.75694,S,14452.10515,E,29.293,113.4
20240112180247,3613.76502,S,14452.10509,E,28.857,113.3
20240112180248,3613.77294,S,14452.10506,E,28.186,113.1
20240112180249,3613.78072,S,14452.10504,E,27.674,113.0
20240112180250,3613.78822,S,14452.10508,E,26.916,113.0
20240112180251,3613.79533,S,14452.10508,E,25.388,112.9
20240112180252,3613.80164,S,14452.10514,E,22.345,112.8
20240112180253,3613.80705,S,14452.10518,E,18.924,112.7
20240112180254,3613.81141,S,14452.10525,E,15.108,112.8
20240112180255,3613.81458,S,14452.10548,E,11.152,112.8
20240112180256,3613.81699,S,14452.10574,E,8.274,112.8
20240112180257,3613.81863,S,14452.10593,E,5.546,113.0
20240112180258,3613.81981,S,14452.10606,E,4.127,113.0
20240112180259,3613.82082,S,14452.10611,E,3.482,113.0
20240112180300,3613.82167,S,14452.10613,E,2.844,113.1
20240112180301,3613.82255,S,14452.10603,E,3.013,113.2
20240112180302,3613.82395,S,14452.10560,E,5.229,113.4
20240112180303,3613.82574,S,14452.10449,E,7.512,113.4
20240112180304,3613.82749,S,14452.10247,E,9.058,113.5
20240112180305,3613.82926,S,14452.09960,E,10.914,113.4
20240112180306,3613.83110,S,14452.09595,E,12.927,113.3
20240112180307,3613.83315,S,14452.09163,E,14.943,113.2
20240112180308,3613.83552,S,14452.08678,E,16.638,113.2
20240112180309,3613.83809,S,14452.08155,E,18.018,113.1
20240112180310,3613.84093,S,14452.07581,E,19.570,112.7
20240112180311,3613.84394,S,14452.06969,E,20.953,112.4
20240112180312,3613.84717,S,14452.06318,E,22.253,112.2
20240112180313,3613.85060,S,14452.05636,E,23.547,112.0
20240112180314,3613.85415,S,14452.04925,E,24.501,112.0
20240112180315,3613.85795,S,14452.04185,E,25.543,111.8
20240112180316,3613.86191,S,14452.03422,E,26.355,111.9
20240112180317,3613.86592,S,14452.02637,E,27.105,112.0
20240112180318,3613.87001,S,14452.01832,E,27.735,112.0
20240112180319,3613.87408,S,14452.01021,E,28.038,112.0
20240112180320,3613.87831,S,14452.00200,E,28.172,111.6
20240112180321,3613.88259,S,14451.99380,E,28.219,111.7
20240112180322,3613.88667,S,14451.98568,E,27.667,111.9
20240112180323,3613.89073,S,14451.97751,E,27.856,111.8
20240112180324,3613.89461,S,14451.96941,E,27.540,111.9
20240112180325,3613.89848,S,14451.96139,E,27.378,111.1
20240112180326,3613.90252,S,14451.95335,E,27.460,110.1
20240112180327,3613.90660,S,14451.94538,E,27.256,109.8
20240112180328,3613.91068,S,14451.93742,E,27.395,109.7
20240112180329,3613.91468,S,14451.92951,E,27.017,109.3
20240112180330,3613.91856,S,14451.92167,E,26.700,109.0
20240112180331,3613.92248,S,14451.91388,E,26.699,108.5
20240112180332,3613.92635,S,14451.90609,E,26.486,108.1
20240112180333,3613.93017,S,14451.89831,E,26.303,107.8
20240112180334,3613.93394,S,14451.89069,E,25.906,107.6
20240112180335,3613.93769,S,14451.88319,E,25.564,107.2
20240112180336,3613.94113,S,14451.87600,E,24.745,106.9
20240112180337,3613.94485,S,14451.86874,E,24.679,104.8
20240112180338,3613.94837,S,14451.86155,E,24.258,104.9
20240112180339,3613.95191,S,14451.85447,E,23.962,104.6
20240112180340,3613.95529,S,14451.84747,E,23.653,104.7
20240112180341,3613.95866,S,14451.84058,E,23.256,104.5
20240112180342,3613.96206,S,14451.83386,E,22.755,104.4
20240112180343,3613.96537,S,14451.82723,E,22.538,104.9
20240112180344,3613.96856,S,14451.82074,E,22.028,105.2
20240112180345,3613.97164,S,14451.81435,E,21.679,105.3
20240112180346,3613.97470,S,14451.80809,E,21.457,105.0
20240112180347,3613.97782,S,14451.80178,E,21.429,104.5
20240112180348,3613.98086,S,14451.79551,E,21.392,104.5
20240112180349,3613.98397,S,14451.78911,E,21.821,104.2
20240112180350,3613.98719,S,14451.78257,E,22.356,104.2
20240112180351,3613.99031,S,14451.77585,E,22.815,104.2
20240112180352,3613.99361,S,14451.76882,E,23.809,103.8
20240112180353,3613.99707,S,14451.76160,E,24.398,103.7
20240112180354,3614.00060,S,14451.75424,E,25.076,103.7
20240112180355,3614.00424,S,14451.74679,E,25.548,103.5
20240112180356,3614.00808,S,14451.73918,E,26.153,103.1
20240112180357,3614.01172,S,14451.73157,E,26.475,103.0
20240112180358,3614.01567,S,14451.72368,E,27.103,101.4
20240112180359,3614.01969,S,14451.71564,E,27.600,100.8
20240112180400,3614.02386,S,14451.70740,E,28.063,100.1
20240112180401,3614.02802,S,14451.69894,E,28.909,100.2
20240112180402,3614.03234,S,14451.69021,E,29.614,99.7
20240112180403,3614.03682,S,14451.68128,E,30.229,99.7
20240112180404,3614.04131,S,14451.67228,E,30.705,100.1
20240112180405,3614.04592,S,14451.66316,E,31.121,100.0
20240112180406,3614.05059,S,14451.65396,E,31.436,100.2
20240112180407,3614.05543,S,14451.64454,E,32.144,100.4
20240112180408,3614.06020,S,14451.63502,E,32.448,101.1
20240112180409,3614.06501,S,14451.62539,E,32.858,101.4
20240112180410,3614.06990,S,14451.61562,E,33.240,101.5
20240112180411,3614.07468,S,14451.60580,E,33.491,101.9
20240112180412,3614.07958,S,14451.59589,E,33.774,101.5
20240112180413,3614.08439,S,14451.58597,E,33.638,101.4
20240112180414,3614.08940,S,14451.57590,E,34.345,101.1
20240112180415,3614.09436,S,14451.56588,E,33.953,101.1
20240112180416,3614.09915,S,14451.55617,E,32.414,101.1
20240112180417,3614.10354,S,14451.54713,E,29.749,101.4
20240112180418,3614.10762,S,14451.53883,E,27.397,101.6
20240112180419,3614.11153,S,14451.53095,E,26.560,102.0
20240112180420,3614.11540,S,14451.52330,E,26.066,102.1
20240112180421,3614.11931,S,14451.51573,E,25.644,102.2
20240112180422,3614.12312,S,14451.50813,E,25.942,102.9
20240112180423,3614.12710,S,14451.50029,E,27.115,103.1
20240112180424,3614.13126,S,14451.49222,E,28.118,103.2
20240112180425,3614.13565,S,14451.48382,E,29.154,103.3
20240112180426,3614.14009,S,14451.47512,E,30.040,103.8
20240112180427,3614.14462,S,14451.46617,E,30.806,104.1
20240112180428,3614.14928,S,14451.45699,E,31.481,104.3
20240112180429,3614.15396,S,14451.44763,E,31.953,104.6
20240112180430,3614.15870,S,14451.43820,E,32.137,104.7
20240112180431,3614.16348,S,14451.42874,E,32.278,105.0
20240112180432,3614.16826,S,14451.41927,E,32.360,105.3
20240112180433,3614.17307,S,14451.40978,E,32.502,105.5
20240112180434,3614.17788,S,14451.40029,E,32.591,105.8
20240112180435,3614.18261,S,14451.39077,E,32.554,105.8
20240112180436,3614.18737,S,14451.38117,E,32.734,105.5
20240112180437,3614.19218,S,14451.37152,E,32.987,105.5
20240112180438,3614.19709,S,14451.36181,E,33.149,105.4
20240112180439,3614.20197,S,14451.35200,E,33.402,105.6
20240112180440,3614.20685,S,14451.34210,E,33.622,105.7
20240112180441,3614.21173,S,14451.33227,E,33.471,105.9
20240112180442,3614.21665,S,14451.32242,E,33.670,105.9
20240112180443,3614.22157,S,14451.31257,E,33.681,105.9
20240112180444,3614.22651,S,14451.30279,E,33.549,105.8
20240112180445,3614.23152,S,14451.29303,E,33.436,105.6
20240112180446,3614.23641,S,14451.28327,E,33.344,105.8
20240112180447,3614.24129,S,14451.27349,E,33.346,105.8
20240112180448,3614.24613,S,14451.26377,E,33.138,106.1
20240112180449,3614.25092,S,14451.25411,E,33.071,106.0
20240112180450,3614.25567,S,14451.24446,E,32.991,105.8
20240112180451,3614.26045,S,14451.23486,E,32.773,105.5
20240112180452,3614.26529,S,14451.22528,E,32.756,105.2
20240112180453,3614.26995,S,14451.21591,E,32.384,105.3
20240112180454,3614.27469,S,14451.20648,E,32.358,104.3
20240112180455,3614.27945,S,14451.19692,E,32.367,103.8
20240112180456,3614.28412,S,14451.18734,E,32.398,103.8
20240112180457,3614.28879,S,14451.17775,E,32.448,103.8
20240112180458,3614.29346,S,14451.16815,E,32.343,103.7
20240112180459,3614.29813,S,14451.15851,E,32.391,103.8
20240112180500,3614.30273,S,14451.14891,E,32.329,104.0
20240112180501,3614.30728,S,14451.13934,E,32.261,104.1
20240112180502,3614.31152,S,14451.12969,E,32.030,103.9
20240112180503,3614.31588,S,14451.12001,E,32.157,103.5
20240112180504,3614.32016,S,14451.11039,E,31.733,103.3
20240112180505,3614.32436,S,14451.10091,E,31.226,103.1
20240112180506,3614.32851,S,14451.09162,E,30.746,103.0
20240112180507,3614.33257,S,14451.08244,E,30.203,102.9
20240112180508,3614.33653,S,14451.07337,E,29.691,103.0
20240112180509,3614.34042,S,14451.06442,E,29.204,103.2
20240112180510,3614.34423,S,14451.05570,E,28.606,103.4
20240112180511,3614.34801,S,14451.04716,E,27.946,103.3
20240112180512,3614.35174,S,14451.03885,E,27.434,103.5
20240112180513,3614.35549,S,14451.03073,E,26.850,103.3
20240112180514,3614.35921,S,14451.02283,E,26.245,103.4
20240112180515,3614.36284,S,14451.01514,E,25.693,103.8
20240112180516,3614.36631,S,14451.00757,E,25.089,103.8
20240112180517,3614.36976,S,14451.00020,E,24.456,103.9
20240112180518,3614.37340,S,14450.99323,E,23.882,104.2
20240112180519,3614.37719,S,14450.98658,E,23.336,104.7
20240112180520,3614.38104,S,14450.98015,E,23.023,105.3
20240112180521,3614.38498,S,14450.97393,E,22.889,105.8
20240112180522,3614.38898,S,14450.96766,E,23.124,106.2
20240112180523,3614.39310,S,14450.96123,E,23.864,106.6
20240112180524,3614.39737,S,14450.95450,E,24.908,106.9
20240112180525,3614.40179,S,14450.94745,E,26.058,107.2
20240112180526,3614.40634,S,14450.94004,E,27.195,107.5
20240112180527,3614.41099,S,14450.93221,E,28.492,107.7
20240112180528,3614.41572,S,14450.92396,E,29.587,108.0
20240112180529,3614.42048,S,14450.91531,E,30.666,108.2
20240112180530,3614.42523,S,14450.90622,E,31.736,108.3
20240112180531,3614.43000,S,14450.89672,E,32.714,108.4
20240112180532,3614.43484,S,14450.88693,E,33.545,108.6
20240112180533,3614.43975,S,14450.87689,E,34.412,108.8
20240112180534,3614.44485,S,14450.86663,E,35.233,108.8
20240112180535,3614.45007,S,14450.85613,E,36.018,108.8
20240112180536,3614.45538,S,14450.84540,E,36.754,108.8
20240112180537,3614.46081,S,14450.83444,E,37.438,108.8
20240112180538,3614.46632,S,14450.82331,E,38.086,109.0
20240112180539,3614.47195,S,14450.81197,E,38.893,109.1
20240112180540,3614.47768,S,14450.80042,E,39.637,109.1
20240112180541,3614.48351,S,14450.78869,E,40.244,109.1
20240112180542,3614.48944,S,14450.77679,E,40.817,109.1
20240112180543,3614.49547,S,14450.76472,E,41.432,109.0
20240112180544,3614.50158,S,14450.75247,E,42.089,109.0
20240112180545,3614.50778,S,14450.74007,E,42.549,109.0
20240112180546,3614.51408,S,14450.72753,E,43.077,109.0
20240112180547,3614.52046,S,14450.71483,E,43.630,109.1
20240112180548,3614.52693,S,14450.70200,E,44.074,109.1
20240112180549,3614.53344,S,14450.68901,E,44.625,109.2
20240112180550,3614.54001,S,14450.67587,E,45.054,109.3
20240112180551,3614.54665,S,14450.66263,E,45.408,109.3
20240112180552,3614.55334,S,14450.64929,E,45.810,109.2
20240112180553,3614.56011,S,14450.63581,E,46.285,109.0
20240112180554,3614.56688,S,14450.62215,E,46.648,108.9
20240112180555,3614.57370,S,14450.60839,E,46.918,108.7
20240112180556,3614.58049,S,14450.59448,E,47.340,108.7
20240112180557,3614.58736,S,14450.58047,E,47.749,108.6
20240112180558,3614.59432,S,14450.56639,E,48.050,108.5
20240112180559,3614.60132,S,14450.55223,E,48.265,108.6
20240112180600,3614.60839,S,14450.53799,E,48.447,108.6
20240112180601,3614.61546,S,14450.52375,E,48.733,109.1
20240112180602,3614.62258,S,14450.50942,E,48.973,109.0
20240112180603,3614.62975,S,14450.49509,E,49.084,108.9
20240112180604,3614.63694,S,14450.48067,E,49.360,108.9
20240112180605,3614.64409,S,14450.46615,E,49.515,109.0
20240112180606,3614.65126,S,14450.45161,E,49.587,109.0
20240112180607,3614.65851,S,14450.43703,E,49.893,109.0
20240112180608,3614.66581,S,14450.42240,E,50.057,109.1
20240112180609,3614.67310,S,14450.40772,E,50.225,109.1
20240112180610,3614.68046,S,14450.39302,E,50.375,109.0
20240112180611,3614.68783,S,14450.37822,E,50.688,109.1
20240112180612,3614.69521,S,14450.36341,E,50.760,109.2
20240112180613,3614.70267,S,14450.34859,E,50.856,109.1
20240112180614,3614.71013,S,14450.33372,E,51.040,109.2
20240112180615,3614.71761,S,14450.31880,E,51.288,109.2
20240112180616,3614.72508,S,14450.30381,E,51.389,109.2
20240112180617,3614.73257,S,14450.28878,E,51.483,109.2
20240112180618,3614.74009,S,14450.27373,E,51.641,109.2
20240112180619,3614.74762,S,14450.25862,E,51.773,109.2
20240112180620,3614.75517,S,14450.24348,E,51.879,109.3
20240112180621,3614.76272,S,14450.22833,E,51.914,109.4
20240112180622,3614.77030,S,14450.21317,E,51.925,109.4
20240112180623,3614.77790,S,14450.19801,E,52.051,109.6
20240112180624,3614.78551,S,14450.18288,E,52.006,109.7
20240112180625,3614.79307,S,14450.16781,E,51.551,109.6
20240112180626,3614.80058,S,14450.15287,E,51.128,109.7
20240112180627,3614.80804,S,14450.13803,E,50.775,109.7
20240112180628,3614.81542,S,14450.12332,E,50.317,109.9
20240112180629,3614.82266,S,14450.10884,E,49.281,109.9
20240112180630,3614.82974,S,14450.09471,E,48.169,110.1
20240112180631,3614.83662,S,14450.08096,E,46.719,110.1
20240112180632,3614.84320,S,14450.06779,E,44.462,110.2
20240112180633,3614.84947,S,14450.05539,E,41.864,110.3
20240112180634,3614.85541,S,14450.04373,E,39.432,110.6
20240112180635,3614.86098,S,14450.03279,E,37.088,110.9
20240112180636,3614.86617,S,14450.02250,E,34.941,111.0
20240112180637,3614.87114,S,14450.01273,E,33.322,111.1
20240112180638,3614.87597,S,14450.00337,E,32.347,111.1
20240112180639,3614.88089,S,14449.99424,E,31.663,110.9
20240112180640,3614.88582,S,14449.98542,E,31.112,111.1
20240112180641,3614.89086,S,14449.97698,E,30.287,111.2
20240112180642,3614.89590,S,14449.96908,E,28.994,111.3
20240112180643,3614.90096,S,14449.96184,E,27.414,111.2
20240112180644,3614.90588,S,14449.95523,E,25.535,111.3
20240112180645,3614.91051,S,14449.94929,E,23.358,111.4
20240112180646,3614.91475,S,14449.94408,E,20.690,111.4
20240112180647,3614.91837,S,14449.93960,E,17.574,111.6
20240112180648,3614.92137,S,14449.93597,E,14.080,111.6
20240112180649,3614.92370,S,14449.93314,E,10.958,111.8
20240112180650,3614.92551,S,14449.93091,E,8.639,111.8
20240112180651,3614.92685,S,14449.92927,E,6.150,111.7
20240112180652,3614.92765,S,14449.92829,E,3.223,111.7
20240112180653,3614.92809,S,14449.92771,E,1.896,111.8
20240112180654,3614.92837,S,14449.92735,E,1.159,111.9
20240112180655,3614.92863,S,14449.92702,E,1.355,112.1
20240112180656,3614.92902,S,14449.92653,E,2.106,112.2
20240112180657,3614.92945,S,14449.92598,E,2.108,112.3
20240112180658,3614.92989,S,14449.92534,E,2.485,112.4
20240112180659,3614.93055,S,14449.92418,E,4.757,112.4
20240112180700,3614.93120,S,14449.92216,E,7.148,112.6
20240112180701,3614.93129,S,14449.91930,E,8.894,112.7
20240112180702,3614.93081,S,14449.91602,E,10.122,112.6
20240112180703,3614.93015,S,14449.91218,E,11.987,112.6
20240112180704,3614.93011,S,14449.90770,E,13.759,112.6
20240112180705,3614.93097,S,14449.90294,E,14.727,112.8
20240112180706,3614.93267,S,14449.89782,E,16.588,112.6
20240112180707,3614.93499,S,14449.89230,E,18.668,112.6
20240112180708,3614.93783,S,14449.88640,E,20.440,112.5
20240112180709,3614.94096,S,14449.88002,E,22.072,112.6
20240112180710,3614.94423,S,14449.87325,E,23.326,112.6
20240112180711,3614.94768,S,14449.86613,E,24.579,112.4
20240112180712,3614.95133,S,14449.85864,E,25.980,112.1
20240112180713,3614.95518,S,14449.85076,E,27.158,111.9
20240112180714,3614.95921,S,14449.84251,E,28.364,111.7
20240112180715,3614.96342,S,14449.83392,E,29.595,111.6
20240112180716,3614.96781,S,14449.82498,E,30.738,111.5
20240112180717,3614.97234,S,14449.81572,E,31.759,111.4
20240112180718,3614.97703,S,14449.80619,E,32.703,111.3
20240112180719,3614.98188,S,14449.79637,E,33.671,111.2
20240112180720,3614.98692,S,14449.78632,E,34.619,111.1
20240112180721,3614.99208,S,14449.77599,E,35.587,111.0
20240112180722,3614.99738,S,14449.76541,E,36.484,111.0
20240112180723,3615.00281,S,14449.75458,E,37.239,110.9
20240112180724,3615.00833,S,14449.74353,E,37.969,110.9
20240112180725,3615.01395,S,14449.73224,E,38.810,110.9
20240112180726,3615.01966,S,14449.72070,E,39.609,110.9
20240112180727,3615.02548,S,14449.70894,E,40.356,110.9
20240112180728,3615.03140,S,14449.69696,E,41.052,110.9
20240112180729,3615.03745,S,14449.68478,E,41.880,110.9
20240112180730,3615.04363,S,14449.67240,E,42.685,110.9
20240112180731,3615.04994,S,14449.65978,E,43.496,110.8
20240112180732,3615.05637,S,14449.64696,E,44.145,110.8
20240112180733,3615.06289,S,14449.63394,E,44.790,110.8
20240112180734,3615.06945,S,14449.62070,E,45.438,110.8
20240112180735,3615.07605,S,14449.60724,E,46.095,110.8
20240112180736,3615.08278,S,14449.59360,E,46.723,110.7
20240112180737,3615.08960,S,14449.57979,E,47.339,110.8
20240112180738,3615.09651,S,14449.56583,E,47.946,110.8
20240112180739,3615.10353,S,14449.55163,E,48.682,110.7
20240112180740,3615.11066,S,14449.53731,E,49.177,110.8
20240112180741,3615.11787,S,14449.52286,E,49.550,110.8
20240112180742,3615.12514,S,14449.50829,E,50.028,110.9
20240112180743,3615.13246,S,14449.49355,E,50.577,110.9
20240112180744,3615.13980,S,14449.47874,E,50.842,111.0
20240112180745,3615.14720,S,14449.46381,E,51.113,110.9
